V2	V(ce)	Ic(Q1)
Step Information: Vbb=0  (Step: 1/26)
1.500000000000000e+00	9.624420e-02	2.506707e-03
1.600000000000000e+00	9.941269e-02	2.679620e-03
1.700000000000000e+00	1.025497e-01	2.852590e-03
1.800000000000000e+00	1.056725e-01	3.025585e-03
1.900000000000000e+00	1.087975e-01	3.198576e-03
2.000000000000000e+00	1.119415e-01	3.371533e-03
2.100000000000000e+00	1.151216e-01	3.544426e-03
2.200000000000000e+00	1.183563e-01	3.717221e-03
2.300000000000000e+00	1.216659e-01	3.889882e-03
2.400000000000000e+00	1.250738e-01	4.062368e-03
2.500000000000000e+00	1.286070e-01	4.234629e-03
2.600000000000000e+00	1.322985e-01	4.406609e-03
2.700000000000000e+00	1.361892e-01	4.578232e-03
2.800000000000000e+00	1.403328e-01	4.749406e-03
2.900000000000000e+00	1.447966e-01	4.920006e-03
3.000000000000000e+00	1.496767e-01	5.089863e-03
3.100000000000000e+00	1.551099e-01	5.258732e-03
3.200000000000000e+00	1.613026e-01	5.426245e-03
3.300000000000000e+00	1.685884e-01	5.591806e-03
3.400000000000000e+00	1.775556e-01	5.754365e-03
3.500000000000000e+00	1.893797e-01	5.911821e-03
3.600000000000000e+00	2.068797e-01	6.059143e-03
3.700000000000000e+00	2.386412e-01	6.180998e-03
3.800000000000000e+00	3.053527e-01	6.240441e-03
3.900000000000000e+00	3.970637e-01	6.255243e-03
4.000000000000000e+00	4.915301e-01	6.265124e-03
4.100000000000001e+00	5.861194e-01	6.274787e-03
4.200000000000000e+00	6.807138e-01	6.284439e-03
4.300000000000000e+00	7.753086e-01	6.294092e-03
4.400000000000000e+00	8.699034e-01	6.303744e-03
4.500000000000000e+00	9.644982e-01	6.313396e-03
4.600000000000001e+00	1.059093e+00	6.323048e-03
4.700000000000000e+00	1.153688e+00	6.332700e-03
4.800000000000001e+00	1.248283e+00	6.342352e-03
4.900000000000000e+00	1.342878e+00	6.352004e-03
5.000000000000000e+00	1.437473e+00	6.361656e-03
5.100000000000001e+00	1.532068e+00	6.371308e-03
5.200000000000000e+00	1.626662e+00	6.380960e-03
5.300000000000001e+00	1.721257e+00	6.390612e-03
5.400000000000000e+00	1.815852e+00	6.400263e-03
5.500000000000000e+00	1.910447e+00	6.409915e-03
5.600000000000001e+00	2.005043e+00	6.419567e-03
5.700000000000000e+00	2.099638e+00	6.429219e-03
5.800000000000001e+00	2.194232e+00	6.438870e-03
5.900000000000000e+00	2.288828e+00	6.448522e-03
6.000000000000000e+00	2.383423e+00	6.458174e-03
6.100000000000001e+00	2.478018e+00	6.467825e-03
6.200000000000000e+00	2.572613e+00	6.477477e-03
6.300000000000001e+00	2.667208e+00	6.487128e-03
6.400000000000000e+00	2.761803e+00	6.496780e-03
6.500000000000000e+00	2.856399e+00	6.506431e-03
6.600000000000001e+00	2.950994e+00	6.516083e-03
6.700000000000000e+00	3.045589e+00	6.525734e-03
6.800000000000001e+00	3.140184e+00	6.535385e-03
6.900000000000000e+00	3.234780e+00	6.545037e-03
7.000000000000000e+00	3.329375e+00	6.554688e-03
7.100000000000001e+00	3.423970e+00	6.564339e-03
7.200000000000000e+00	3.518565e+00	6.573990e-03
7.300000000000001e+00	3.613161e+00	6.583641e-03
7.400000000000000e+00	3.707756e+00	6.593293e-03
7.500000000000000e+00	3.802351e+00	6.602944e-03
7.600000000000001e+00	3.896947e+00	6.612595e-03
7.700000000000000e+00	3.991542e+00	6.622246e-03
7.800000000000001e+00	4.086138e+00	6.631897e-03
7.900000000000000e+00	4.180733e+00	6.641548e-03
8.000000000000000e+00	4.275329e+00	6.651198e-03
8.100000000000000e+00	4.369924e+00	6.660849e-03
8.200000000000001e+00	4.464520e+00	6.670501e-03
8.300000000000001e+00	4.559115e+00	6.680151e-03
8.400000000000000e+00	4.653711e+00	6.689802e-03
8.500000000000000e+00	4.748306e+00	6.699453e-03
8.600000000000000e+00	4.842902e+00	6.709103e-03
8.700000000000001e+00	4.937498e+00	6.718754e-03
8.800000000000001e+00	5.032093e+00	6.728405e-03
8.900000000000000e+00	5.126689e+00	6.738055e-03
9.000000000000000e+00	5.221284e+00	6.747706e-03
9.100000000000000e+00	5.315880e+00	6.757357e-03
9.200000000000001e+00	5.410476e+00	6.767007e-03
9.300000000000001e+00	5.505072e+00	6.776657e-03
9.400000000000000e+00	5.599668e+00	6.786308e-03
9.500000000000000e+00	5.694263e+00	6.795959e-03
9.600000000000001e+00	5.788859e+00	6.805609e-03
9.700000000000001e+00	5.883455e+00	6.815259e-03
9.800000000000001e+00	5.978051e+00	6.824910e-03
9.900000000000000e+00	6.072647e+00	6.834560e-03
1.000000000000000e+01	6.167243e+00	6.844210e-03
Step Information: Vbb=3.2  (Step: 17/26)
0.000000000000000e+00	5.001644e-03	-8.931507e-06
1.000000000000000e-01	2.187638e-02	1.395102e-04
2.000000000000000e-01	3.322529e-02	2.978198e-04
3.000000000000000e-01	4.181795e-02	4.610399e-04
4.000000000000000e-01	4.884860e-02	6.271390e-04
5.000000000000000e-01	5.476333e-02	7.951081e-04
6.000000000000001e-01	5.995861e-02	9.643777e-04
7.000000000000001e-01	6.463183e-02	1.134596e-03
8.000000000000000e-01	6.890653e-02	1.305530e-03
9.000000000000000e-01	7.287179e-02	1.477018e-03
1.000000000000000e+00	7.659297e-02	1.648944e-03
1.100000000000000e+00	8.011939e-02	1.821217e-03
1.200000000000000e+00	8.348937e-02	1.993770e-03
1.300000000000000e+00	8.673356e-02	2.166548e-03
1.400000000000000e+00	8.987712e-02	2.339506e-03
1.500000000000000e+00	9.294125e-02	2.512605e-03
1.600000000000000e+00	9.594423e-02	2.685814e-03
1.700000000000000e+00	9.890229e-02	2.859103e-03
1.800000000000000e+00	1.018302e-01	3.032446e-03
1.900000000000000e+00	1.047417e-01	3.205818e-03
2.000000000000000e+00	1.076502e-01	3.379196e-03
2.100000000000000e+00	1.105688e-01	3.552556e-03
2.200000000000000e+00	1.135110e-01	3.725873e-03
2.300000000000000e+00	1.164908e-01	3.899123e-03
2.400000000000000e+00	1.195236e-01	4.072279e-03
2.500000000000000e+00	1.226260e-01	4.245310e-03
2.600000000000000e+00	1.258174e-01	4.418183e-03
2.700000000000000e+00	1.291201e-01	4.590856e-03
2.800000000000000e+00	1.325608e-01	4.763283e-03
2.900000000000000e+00	1.361723e-01	4.935405e-03
3.000000000000000e+00	1.399960e-01	5.107148e-03
3.100000000000000e+00	1.440867e-01	5.278416e-03
3.200000000000000e+00	1.485137e-01	5.449083e-03
3.300000000000000e+00	1.533767e-01	5.618970e-03
3.400000000000000e+00	1.588189e-01	5.787823e-03
3.500000000000000e+00	1.650582e-01	5.955253e-03
3.600000000000000e+00	1.724499e-01	6.120625e-03
3.700000000000000e+00	1.816300e-01	6.282804e-03
3.800000000000000e+00	1.938923e-01	6.439478e-03
3.900000000000000e+00	2.124239e-01	6.584957e-03
4.000000000000000e+00	2.471309e-01	6.701552e-03
4.100000000000001e+00	3.183374e-01	6.752969e-03
4.200000000000000e+00	4.104557e-01	6.766954e-03
4.300000000000000e+00	5.045956e-01	6.777508e-03
4.400000000000000e+00	5.987706e-01	6.787910e-03
4.500000000000000e+00	6.929493e-01	6.798305e-03
4.600000000000001e+00	7.871283e-01	6.808700e-03
4.700000000000000e+00	8.813072e-01	6.819095e-03
4.800000000000001e+00	9.754862e-01	6.829489e-03
4.900000000000000e+00	1.069665e+00	6.839884e-03
5.000000000000000e+00	1.163844e+00	6.850278e-03
5.100000000000001e+00	1.258023e+00	6.860673e-03
5.200000000000000e+00	1.352202e+00	6.871067e-03
5.300000000000001e+00	1.446381e+00	6.881462e-03
5.400000000000000e+00	1.540560e+00	6.891856e-03
5.500000000000000e+00	1.634740e+00	6.902251e-03
5.600000000000001e+00	1.728919e+00	6.912645e-03
5.700000000000000e+00	1.823098e+00	6.923039e-03
5.800000000000001e+00	1.917277e+00	6.933434e-03
5.900000000000000e+00	2.011456e+00	6.943828e-03
6.000000000000000e+00	2.105635e+00	6.954222e-03
6.100000000000001e+00	2.199815e+00	6.964617e-03
6.200000000000000e+00	2.293994e+00	6.975011e-03
6.300000000000001e+00	2.388173e+00	6.985405e-03
6.400000000000000e+00	2.482352e+00	6.995799e-03
6.500000000000000e+00	2.576532e+00	7.006194e-03
6.600000000000001e+00	2.670711e+00	7.016588e-03
6.700000000000000e+00	2.764890e+00	7.026982e-03
6.800000000000001e+00	2.859070e+00	7.037376e-03
6.900000000000000e+00	2.953249e+00	7.047769e-03
7.000000000000000e+00	3.047429e+00	7.058163e-03
7.100000000000001e+00	3.141608e+00	7.068557e-03
7.200000000000000e+00	3.235787e+00	7.078951e-03
7.300000000000001e+00	3.329967e+00	7.089345e-03
7.400000000000000e+00	3.424146e+00	7.099738e-03
7.500000000000000e+00	3.518326e+00	7.110132e-03
7.600000000000001e+00	3.612505e+00	7.120526e-03
7.700000000000000e+00	3.706685e+00	7.130919e-03
7.800000000000001e+00	3.800865e+00	7.141313e-03
7.900000000000000e+00	3.895044e+00	7.151707e-03
8.000000000000000e+00	3.989224e+00	7.162100e-03
8.100000000000000e+00	4.083404e+00	7.172494e-03
8.200000000000001e+00	4.177583e+00	7.182887e-03
8.300000000000001e+00	4.271763e+00	7.193281e-03
8.400000000000000e+00	4.365942e+00	7.203674e-03
8.500000000000000e+00	4.460122e+00	7.214068e-03
8.600000000000000e+00	4.554302e+00	7.224461e-03
8.700000000000001e+00	4.648482e+00	7.234854e-03
8.800000000000001e+00	4.742661e+00	7.245247e-03
8.900000000000000e+00	4.836841e+00	7.255641e-03
9.000000000000000e+00	4.931021e+00	7.266034e-03
9.100000000000000e+00	5.025201e+00	7.276427e-03
9.200000000000001e+00	5.119381e+00	7.286820e-03
9.300000000000001e+00	5.213561e+00	7.297213e-03
9.400000000000000e+00	5.307741e+00	7.307606e-03
9.500000000000000e+00	5.401920e+00	7.317999e-03
9.600000000000001e+00	5.496100e+00	7.328392e-03
9.700000000000001e+00	5.590281e+00	7.338785e-03
9.800000000000001e+00	5.684460e+00	7.349178e-03
9.900000000000000e+00	5.778640e+00	7.359571e-03
1.000000000000000e+01	5.872820e+00	7.369964e-03
Step Information: Vbb=3.4  (Step: 18/26)
0.000000000000000e+00	5.079481e-03	-9.070502e-06
1.000000000000000e-01	2.110567e-02	1.408853e-04
2.000000000000000e-01	3.203590e-02	2.999416e-04
3.000000000000000e-01	4.037086e-02	4.636239e-04
4.000000000000000e-01	4.721150e-02	6.300551e-04
5.000000000000000e-01	5.298014e-02	7.982889e-04
6.000000000000001e-01	5.804954e-02	9.677856e-04
7.000000000000001e-01	6.260794e-02	1.138209e-03
8.000000000000000e-01	6.677422e-02	1.309337e-03
9.000000000000000e-01	7.063416e-02	1.481014e-03
1.000000000000000e+00	7.425072e-02	1.653126e-03
1.100000000000000e+00	7.767137e-02	1.825588e-03
1.200000000000000e+00	8.093296e-02	1.998335e-03
1.300000000000000e+00	8.406482e-02	2.171314e-03
1.400000000000000e+00	8.709090e-02	2.344481e-03
1.500000000000000e+00	9.003117e-02	2.517802e-03
1.600000000000000e+00	9.290267e-02	2.691246e-03
1.700000000000000e+00	9.572025e-02	2.864785e-03
1.800000000000000e+00	9.849720e-02	3.038398e-03
1.900000000000000e+00	1.012456e-01	3.212061e-03
2.000000000000000e+00	1.039768e-01	3.385756e-03
2.100000000000000e+00	1.067017e-01	3.559461e-03
2.200000000000000e+00	1.094309e-01	3.733159e-03
2.300000000000000e+00	1.121752e-01	3.906830e-03
2.400000000000000e+00	1.149457e-01	4.080454e-03
2.500000000000000e+00	1.177541e-01	4.254011e-03
2.600000000000000e+00	1.206134e-01	4.427476e-03
2.700000000000000e+00	1.235375e-01	4.600826e-03
2.800000000000000e+00	1.265427e-01	4.774030e-03
2.900000000000000e+00	1.296476e-01	4.947057e-03
3.000000000000000e+00	1.328742e-01	5.119867e-03
3.100000000000000e+00	1.362496e-01	5.292410e-03
3.200000000000000e+00	1.398069e-01	5.464629e-03
3.300000000000000e+00	1.435883e-01	5.636448e-03
3.400000000000000e+00	1.476507e-01	5.807767e-03
3.500000000000000e+00	1.520658e-01	5.978454e-03
3.600000000000000e+00	1.569385e-01	6.148324e-03
3.700000000000000e+00	1.624197e-01	6.317107e-03
3.800000000000000e+00	1.687420e-01	6.484389e-03
3.900000000000000e+00	1.762889e-01	6.649484e-03
4.000000000000000e+00	1.857575e-01	6.811147e-03
4.100000000000001e+00	1.985989e-01	6.966787e-03
4.200000000000000e+00	2.185033e-01	7.109816e-03
4.300000000000000e+00	2.571101e-01	7.219446e-03
4.400000000000000e+00	3.330523e-01	7.262397e-03
4.500000000000000e+00	4.254913e-01	7.275871e-03
4.600000000000001e+00	5.192234e-01	7.287101e-03
4.700000000000000e+00	6.129899e-01	7.298232e-03
4.800000000000001e+00	7.067590e-01	7.309359e-03
4.900000000000000e+00	8.005282e-01	7.320485e-03
5.000000000000000e+00	8.942975e-01	7.331612e-03
5.100000000000001e+00	9.880667e-01	7.342738e-03
5.200000000000000e+00	1.081836e+00	7.353864e-03
5.300000000000001e+00	1.175605e+00	7.364991e-03
5.400000000000000e+00	1.269375e+00	7.376117e-03
5.500000000000000e+00	1.363144e+00	7.387243e-03
5.600000000000001e+00	1.456913e+00	7.398369e-03
5.700000000000000e+00	1.550683e+00	7.409495e-03
5.800000000000001e+00	1.644452e+00	7.420621e-03
5.900000000000000e+00	1.738222e+00	7.431747e-03
6.000000000000000e+00	1.831991e+00	7.442873e-03
6.100000000000001e+00	1.925761e+00	7.453999e-03
6.200000000000000e+00	2.019530e+00	7.465125e-03
6.300000000000001e+00	2.113300e+00	7.476251e-03
6.400000000000000e+00	2.207069e+00	7.487376e-03
6.500000000000000e+00	2.300839e+00	7.498502e-03
6.600000000000001e+00	2.394608e+00	7.509628e-03
6.700000000000000e+00	2.488378e+00	7.520753e-03
6.800000000000001e+00	2.582148e+00	7.531879e-03
6.900000000000000e+00	2.675917e+00	7.543005e-03
7.000000000000000e+00	2.769687e+00	7.554131e-03
7.100000000000001e+00	2.863457e+00	7.565256e-03
7.200000000000000e+00	2.957226e+00	7.576381e-03
7.300000000000001e+00	3.050996e+00	7.587507e-03
7.400000000000000e+00	3.144766e+00	7.598632e-03
7.500000000000000e+00	3.238536e+00	7.609758e-03
7.600000000000001e+00	3.332305e+00	7.620883e-03
7.700000000000000e+00	3.426075e+00	7.632008e-03
7.800000000000001e+00	3.519845e+00	7.643134e-03
7.900000000000000e+00	3.613615e+00	7.654259e-03
8.000000000000000e+00	3.707385e+00	7.665384e-03
8.100000000000000e+00	3.801155e+00	7.676509e-03
8.200000000000001e+00	3.894925e+00	7.687634e-03
8.300000000000001e+00	3.988695e+00	7.698759e-03
8.400000000000000e+00	4.082465e+00	7.709885e-03
8.500000000000000e+00	4.176235e+00	7.721010e-03
8.600000000000000e+00	4.270005e+00	7.732135e-03
8.700000000000001e+00	4.363775e+00	7.743259e-03
8.800000000000001e+00	4.457545e+00	7.754385e-03
8.900000000000000e+00	4.551315e+00	7.765509e-03
9.000000000000000e+00	4.645085e+00	7.776634e-03
9.100000000000000e+00	4.738855e+00	7.787759e-03
9.200000000000001e+00	4.832625e+00	7.798884e-03
9.300000000000001e+00	4.926395e+00	7.810008e-03
9.400000000000000e+00	5.020165e+00	7.821133e-03
9.500000000000000e+00	5.113935e+00	7.832258e-03
9.600000000000001e+00	5.207706e+00	7.843383e-03
9.700000000000001e+00	5.301476e+00	7.854507e-03
9.800000000000001e+00	5.395247e+00	7.865631e-03
9.900000000000000e+00	5.489017e+00	7.876756e-03
1.000000000000000e+01	5.582787e+00	7.887880e-03
Step Information: Vbb=3.6  (Step: 19/26)
0.000000000000000e+00	5.148907e-03	-9.194478e-06
1.000000000000000e-01	2.041153e-02	1.421241e-04
2.000000000000000e-01	3.095796e-02	3.018650e-04
3.000000000000000e-01	3.905505e-02	4.659735e-04
4.000000000000000e-01	4.572099e-02	6.327103e-04
5.000000000000000e-01	5.135607e-02	8.011860e-04
6.000000000000001e-01	5.631148e-02	9.708882e-04
7.000000000000001e-01	6.076700e-02	1.141496e-03
8.000000000000000e-01	6.483723e-02	1.312796e-03
9.000000000000000e-01	6.860488e-02	1.484637e-03
1.000000000000000e+00	7.213071e-02	1.656912e-03
1.100000000000000e+00	7.546058e-02	1.829536e-03
1.200000000000000e+00	7.863007e-02	2.002447e-03
1.300000000000000e+00	8.166742e-02	2.175595e-03
1.400000000000000e+00	8.459561e-02	2.348937e-03
1.500000000000000e+00	8.743370e-02	2.522440e-03
1.600000000000000e+00	9.019779e-02	2.696076e-03
1.700000000000000e+00	9.290180e-02	2.869818e-03
1.800000000000000e+00	9.555798e-02	3.043647e-03
1.900000000000000e+00	9.817732e-02	3.217541e-03
2.000000000000000e+00	1.007699e-01	3.391482e-03
2.100000000000000e+00	1.033451e-01	3.565455e-03
2.200000000000000e+00	1.059120e-01	3.739443e-03
2.300000000000000e+00	1.084794e-01	3.913430e-03
2.400000000000000e+00	1.110560e-01	4.087400e-03
2.500000000000000e+00	1.136508e-01	4.261338e-03
2.600000000000000e+00	1.162733e-01	4.435226e-03
2.700000000000000e+00	1.189333e-01	4.609047e-03
2.800000000000000e+00	1.216419e-01	4.782782e-03
2.900000000000000e+00	1.244109e-01	4.956409e-03
3.000000000000000e+00	1.272543e-01	5.129903e-03
3.100000000000000e+00	1.301877e-01	5.303236e-03
3.200000000000000e+00	1.332297e-01	5.476375e-03
3.300000000000000e+00	1.364027e-01	5.649280e-03
3.400000000000000e+00	1.397338e-01	5.821903e-03
3.500000000000000e+00	1.432574e-01	5.994182e-03
3.600000000000000e+00	1.470170e-01	6.166039e-03
3.700000000000000e+00	1.510719e-01	6.337372e-03
3.800000000000000e+00	1.554973e-01	6.508041e-03
3.900000000000000e+00	1.604040e-01	6.677850e-03
4.000000000000000e+00	1.659533e-01	6.846512e-03
4.100000000000001e+00	1.723957e-01	7.013579e-03
4.200000000000000e+00	1.801506e-01	7.178302e-03
4.300000000000000e+00	1.899944e-01	7.339295e-03
4.400000000000000e+00	2.035869e-01	7.493594e-03
4.500000000000000e+00	2.253117e-01	7.633372e-03
4.600000000000001e+00	2.689788e-01	7.733966e-03
4.700000000000000e+00	3.495012e-01	7.768746e-03
4.800000000000001e+00	4.420523e-01	7.782035e-03
4.900000000000000e+00	5.353897e-01	7.793947e-03
5.000000000000000e+00	6.287534e-01	7.805797e-03
5.100000000000001e+00	7.221189e-01	7.817645e-03
5.200000000000000e+00	8.154845e-01	7.829492e-03
5.300000000000001e+00	9.088500e-01	7.841339e-03
5.400000000000000e+00	1.002216e+00	7.853187e-03
5.500000000000000e+00	1.095581e+00	7.865033e-03
5.600000000000001e+00	1.188947e+00	7.876880e-03
5.700000000000000e+00	1.282313e+00	7.888728e-03
5.800000000000001e+00	1.375678e+00	7.900574e-03
5.900000000000000e+00	1.469044e+00	7.912422e-03
6.000000000000000e+00	1.562410e+00	7.924268e-03
6.100000000000001e+00	1.655776e+00	7.936115e-03
6.200000000000000e+00	1.749141e+00	7.947962e-03
6.300000000000001e+00	1.842507e+00	7.959809e-03
6.400000000000000e+00	1.935873e+00	7.971656e-03
6.500000000000000e+00	2.029239e+00	7.983502e-03
6.600000000000001e+00	2.122605e+00	7.995348e-03
6.700000000000000e+00	2.215971e+00	8.007196e-03
6.800000000000001e+00	2.309336e+00	8.019042e-03
6.900000000000000e+00	2.402702e+00	8.030889e-03
7.000000000000000e+00	2.496068e+00	8.042735e-03
7.100000000000001e+00	2.589434e+00	8.054581e-03
7.200000000000000e+00	2.682800e+00	8.066428e-03
7.300000000000001e+00	2.776166e+00	8.078274e-03
7.400000000000000e+00	2.869532e+00	8.090121e-03
7.500000000000000e+00	2.962898e+00	8.101967e-03
7.600000000000001e+00	3.056265e+00	8.113814e-03
7.700000000000000e+00	3.149631e+00	8.125659e-03
7.800000000000001e+00	3.242997e+00	8.137506e-03
7.900000000000000e+00	3.336363e+00	8.149352e-03
8.000000000000000e+00	3.429729e+00	8.161198e-03
8.100000000000000e+00	3.523095e+00	8.173044e-03
8.200000000000001e+00	3.616462e+00	8.184890e-03
8.300000000000001e+00	3.709828e+00	8.196736e-03
8.400000000000000e+00	3.803194e+00	8.208582e-03
8.500000000000000e+00	3.896560e+00	8.220428e-03
8.600000000000000e+00	3.989927e+00	8.232274e-03
8.700000000000001e+00	4.083293e+00	8.244120e-03
8.800000000000001e+00	4.176660e+00	8.255965e-03
8.900000000000000e+00	4.270026e+00	8.267811e-03
9.000000000000000e+00	4.363392e+00	8.279657e-03
9.100000000000000e+00	4.456758e+00	8.291502e-03
9.200000000000001e+00	4.550125e+00	8.303348e-03
9.300000000000001e+00	4.643492e+00	8.315193e-03
9.400000000000000e+00	4.736858e+00	8.327039e-03
9.500000000000000e+00	4.830225e+00	8.338884e-03
9.600000000000001e+00	4.923591e+00	8.350730e-03
9.700000000000001e+00	5.016958e+00	8.362575e-03
9.800000000000001e+00	5.110324e+00	8.374421e-03
9.900000000000000e+00	5.203691e+00	8.386266e-03
1.000000000000000e+01	5.297058e+00	8.398112e-03
Step Information: Vbb=3.8  (Step: 20/26)
0.000000000000000e+00	5.211226e-03	-9.305761e-06
1.000000000000000e-01	1.978274e-02	1.432464e-04
2.000000000000000e-01	2.997549e-02	3.036184e-04
3.000000000000000e-01	3.785181e-02	4.681220e-04
4.000000000000000e-01	4.435602e-02	6.351420e-04
5.000000000000000e-01	4.986794e-02	8.038406e-04
6.000000000000001e-01	5.471908e-02	9.737309e-04
7.000000000000001e-01	5.908139e-02	1.144506e-03
8.000000000000000e-01	6.306541e-02	1.315960e-03
9.000000000000000e-01	6.675100e-02	1.487948e-03
1.000000000000000e+00	7.019694e-02	1.660365e-03
1.100000000000000e+00	7.344761e-02	1.833131e-03
1.200000000000000e+00	7.653746e-02	2.006184e-03
1.300000000000000e+00	7.949381e-02	2.179476e-03
1.400000000000000e+00	8.233882e-02	2.352967e-03
1.500000000000000e+00	8.509079e-02	2.526624e-03
1.600000000000000e+00	8.776516e-02	2.700420e-03
1.700000000000000e+00	9.037512e-02	2.874330e-03
1.800000000000000e+00	9.293218e-02	3.048336e-03
1.900000000000000e+00	9.544655e-02	3.222417e-03
2.000000000000000e+00	9.792744e-02	3.396558e-03
2.100000000000000e+00	1.003833e-01	3.570744e-03
2.200000000000000e+00	1.028222e-01	3.744961e-03
2.300000000000000e+00	1.052515e-01	3.919194e-03
2.400000000000000e+00	1.076787e-01	4.093431e-03
2.500000000000000e+00	1.101110e-01	4.267659e-03
2.600000000000000e+00	1.125560e-01	4.441864e-03
2.700000000000000e+00	1.150211e-01	4.616034e-03
2.800000000000000e+00	1.175145e-01	4.790152e-03
2.900000000000000e+00	1.200447e-01	4.964206e-03
3.000000000000000e+00	1.226211e-01	5.138176e-03
3.100000000000000e+00	1.252542e-01	5.312046e-03
3.200000000000000e+00	1.279556e-01	5.485793e-03
3.300000000000000e+00	1.307389e-01	5.659394e-03
3.400000000000000e+00	1.336201e-01	5.832821e-03
3.500000000000000e+00	1.366177e-01	6.006039e-03
3.600000000000000e+00	1.397546e-01	6.179009e-03
3.700000000000000e+00	1.430589e-01	6.351680e-03
3.800000000000000e+00	1.465660e-01	6.523988e-03
3.900000000000000e+00	1.503213e-01	6.695853e-03
4.000000000000000e+00	1.543873e-01	6.867166e-03
4.100000000000001e+00	1.588434e-01	7.037780e-03
4.200000000000000e+00	1.638080e-01	7.207486e-03
4.300000000000000e+00	1.694546e-01	7.375974e-03
4.400000000000000e+00	1.760567e-01	7.542756e-03
4.500000000000000e+00	1.840787e-01	7.707002e-03
4.600000000000001e+00	1.944001e-01	7.867143e-03
4.700000000000000e+00	2.089617e-01	8.019709e-03
4.800000000000001e+00	2.331129e-01	8.155156e-03
4.900000000000000e+00	2.831366e-01	8.244399e-03
5.000000000000000e+00	3.676194e-01	8.272108e-03
5.100000000000001e+00	4.601167e-01	8.285501e-03
5.200000000000000e+00	5.530658e-01	8.298097e-03
5.300000000000001e+00	6.460325e-01	8.310656e-03
5.400000000000000e+00	7.390002e-01	8.323214e-03
5.500000000000000e+00	8.319680e-01	8.335771e-03
5.600000000000001e+00	9.249358e-01	8.348329e-03
5.700000000000000e+00	1.017904e+00	8.360886e-03
5.800000000000001e+00	1.110872e+00	8.373444e-03
5.900000000000000e+00	1.203839e+00	8.386001e-03
6.000000000000000e+00	1.296807e+00	8.398558e-03
6.100000000000001e+00	1.389775e+00	8.411116e-03
6.200000000000000e+00	1.482743e+00	8.423673e-03
6.300000000000001e+00	1.575711e+00	8.436230e-03
6.400000000000000e+00	1.668679e+00	8.448787e-03
6.500000000000000e+00	1.761647e+00	8.461344e-03
6.600000000000001e+00	1.854615e+00	8.473901e-03
6.700000000000000e+00	1.947583e+00	8.486458e-03
6.800000000000001e+00	2.040552e+00	8.499015e-03
6.900000000000000e+00	2.133520e+00	8.511572e-03
7.000000000000000e+00	2.226488e+00	8.524129e-03
7.100000000000001e+00	2.319456e+00	8.536685e-03
7.200000000000000e+00	2.412424e+00	8.549242e-03
7.300000000000001e+00	2.505393e+00	8.561799e-03
7.400000000000000e+00	2.598361e+00	8.574356e-03
7.500000000000000e+00	2.691329e+00	8.586912e-03
7.600000000000001e+00	2.784297e+00	8.599469e-03
7.700000000000000e+00	2.877266e+00	8.612026e-03
7.800000000000001e+00	2.970234e+00	8.624583e-03
7.900000000000000e+00	3.063202e+00	8.637139e-03
8.000000000000000e+00	3.156171e+00	8.649696e-03
8.100000000000000e+00	3.249139e+00	8.662252e-03
8.200000000000001e+00	3.342108e+00	8.674808e-03
8.300000000000001e+00	3.435076e+00	8.687364e-03
8.400000000000000e+00	3.528044e+00	8.699921e-03
8.500000000000000e+00	3.621013e+00	8.712477e-03
8.600000000000000e+00	3.713981e+00	8.725033e-03
8.700000000000001e+00	3.806950e+00	8.737589e-03
8.800000000000001e+00	3.899919e+00	8.750145e-03
8.900000000000000e+00	3.992887e+00	8.762701e-03
9.000000000000000e+00	4.085856e+00	8.775258e-03
9.100000000000000e+00	4.178824e+00	8.787814e-03
9.200000000000001e+00	4.271793e+00	8.800370e-03
9.300000000000001e+00	4.364762e+00	8.812926e-03
9.400000000000000e+00	4.457730e+00	8.825481e-03
9.500000000000000e+00	4.550699e+00	8.838037e-03
9.600000000000001e+00	4.643668e+00	8.850593e-03
9.700000000000001e+00	4.736637e+00	8.863148e-03
9.800000000000001e+00	4.829606e+00	8.875704e-03
9.900000000000000e+00	4.922575e+00	8.888260e-03
1.000000000000000e+01	5.015543e+00	8.900816e-03
Step Information: Vbb=4  (Step: 21/26)
0.000000000000000e+00	5.267487e-03	-9.406228e-06
1.000000000000000e-01	1.921024e-02	1.442684e-04
2.000000000000000e-01	2.907560e-02	3.052246e-04
3.000000000000000e-01	3.674605e-02	4.700966e-04
4.000000000000000e-01	4.309967e-02	6.373803e-04
5.000000000000000e-01	4.849723e-02	8.062858e-04
6.000000000000001e-01	5.325218e-02	9.763495e-04
7.000000000000001e-01	5.752920e-02	1.147277e-03
8.000000000000000e-01	6.143500e-02	1.318871e-03
9.000000000000000e-01	6.504679e-02	1.490991e-03
1.000000000000000e+00	6.842147e-02	1.663535e-03
1.100000000000000e+00	7.160208e-02	1.836426e-03
1.200000000000000e+00	7.462204e-02	2.009605e-03
1.300000000000000e+00	7.750786e-02	2.183022e-03
1.400000000000000e+00	8.028100e-02	2.356642e-03
1.500000000000000e+00	8.295916e-02	2.530430e-03
1.600000000000000e+00	8.555717e-02	2.704363e-03
1.700000000000000e+00	8.808769e-02	2.878415e-03
1.800000000000000e+00	9.056168e-02	3.052569e-03
1.900000000000000e+00	9.298876e-02	3.226806e-03
2.000000000000000e+00	9.537753e-02	3.401112e-03
2.100000000000000e+00	9.773581e-02	3.575472e-03
